"""customer_id""","""store_id""","""first_name""","""last_name""","""email""","""address_id""","""active""",[
286,1," ""VELMA"""," ""LUCAS"""," ""VELMA.LUCAS@sakilacustomer.org""",291,1,"{""customer_id"":286,""store_id"":1,""first_name"": ""VELMA"",""last_name"": ""LUCAS"",""email"": ""VELMA.LUCAS@sakilacustomer.org"",""address_id"":291,""active"":1},"
287,2," ""BECKY"""," ""MILES"""," ""BECKY.MILES@sakilacustomer.org""",292,1,"{""customer_id"":287,""store_id"":2,""first_name"": ""BECKY"",""last_name"": ""MILES"",""email"": ""BECKY.MILES@sakilacustomer.org"",""address_id"":292,""active"":1},"
288,1," ""BOBBIE"""," ""CRAIG"""," ""BOBBIE.CRAIG@sakilacustomer.org""",293,1,"{""customer_id"":288,""store_id"":1,""first_name"": ""BOBBIE"",""last_name"": ""CRAIG"",""email"": ""BOBBIE.CRAIG@sakilacustomer.org"",""address_id"":293,""active"":1},"
289,1," ""VIOLET"""," ""RODRIQUEZ"""," ""VIOLET.RODRIQUEZ@sakilacustomer.org""",294,1,"{""customer_id"":289,""store_id"":1,""first_name"": ""VIOLET"",""last_name"": ""RODRIQUEZ"",""email"": ""VIOLET.RODRIQUEZ@sakilacustomer.org"",""address_id"":294,""active"":1},"
290,1," ""KRISTINA"""," ""CHAMBERS"""," ""KRISTINA.CHAMBERS@sakilacustomer.org""",295,1,"{""customer_id"":290,""store_id"":1,""first_name"": ""KRISTINA"",""last_name"": ""CHAMBERS"",""email"": ""KRISTINA.CHAMBERS@sakilacustomer.org"",""address_id"":295,""active"":1},"
291,1," ""TONI"""," ""HOLT"""," ""TONI.HOLT@sakilacustomer.org""",296,1,"{""customer_id"":291,""store_id"":1,""first_name"": ""TONI"",""last_name"": ""HOLT"",""email"": ""TONI.HOLT@sakilacustomer.org"",""address_id"":296,""active"":1},"
292,2," ""MISTY"""," ""LAMBERT"""," ""MISTY.LAMBERT@sakilacustomer.org""",297,1,"{""customer_id"":292,""store_id"":2,""first_name"": ""MISTY"",""last_name"": ""LAMBERT"",""email"": ""MISTY.LAMBERT@sakilacustomer.org"",""address_id"":297,""active"":1},"
293,2," ""MAE"""," ""FLETCHER"""," ""MAE.FLETCHER@sakilacustomer.org""",298,1,"{""customer_id"":293,""store_id"":2,""first_name"": ""MAE"",""last_name"": ""FLETCHER"",""email"": ""MAE.FLETCHER@sakilacustomer.org"",""address_id"":298,""active"":1},"
294,2," ""SHELLY"""," ""WATTS"""," ""SHELLY.WATTS@sakilacustomer.org""",299,1,"{""customer_id"":294,""store_id"":2,""first_name"": ""SHELLY"",""last_name"": ""WATTS"",""email"": ""SHELLY.WATTS@sakilacustomer.org"",""address_id"":299,""active"":1},"
295,1," ""DAISY"""," ""BATES"""," ""DAISY.BATES@sakilacustomer.org""",300,1,"{""customer_id"":295,""store_id"":1,""first_name"": ""DAISY"",""last_name"": ""BATES"",""email"": ""DAISY.BATES@sakilacustomer.org"",""address_id"":300,""active"":1},"
296,2," ""RAMONA"""," ""HALE"""," ""RAMONA.HALE@sakilacustomer.org""",301,1,"{""customer_id"":296,""store_id"":2,""first_name"": ""RAMONA"",""last_name"": ""HALE"",""email"": ""RAMONA.HALE@sakilacustomer.org"",""address_id"":301,""active"":1},"
297,1," ""SHERRI"""," ""RHODES"""," ""SHERRI.RHODES@sakilacustomer.org""",302,1,"{""customer_id"":297,""store_id"":1,""first_name"": ""SHERRI"",""last_name"": ""RHODES"",""email"": ""SHERRI.RHODES@sakilacustomer.org"",""address_id"":302,""active"":1},"
298,1," ""ERIKA"""," ""PENA"""," ""ERIKA.PENA@sakilacustomer.org""",303,1,"{""customer_id"":298,""store_id"":1,""first_name"": ""ERIKA"",""last_name"": ""PENA"",""email"": ""ERIKA.PENA@sakilacustomer.org"",""address_id"":303,""active"":1},"
299,2," ""JAMES"""," ""GANNON"""," ""JAMES.GANNON@sakilacustomer.org""",304,1,"{""customer_id"":299,""store_id"":2,""first_name"": ""JAMES"",""last_name"": ""GANNON"",""email"": ""JAMES.GANNON@sakilacustomer.org"",""address_id"":304,""active"":1},"
300,1," ""JOHN"""," ""FARNSWORTH"""," ""JOHN.FARNSWORTH@sakilacustomer.org""",305,1,"{""customer_id"":300,""store_id"":1,""first_name"": ""JOHN"",""last_name"": ""FARNSWORTH"",""email"": ""JOHN.FARNSWORTH@sakilacustomer.org"",""address_id"":305,""active"":1},"
301,2," ""ROBERT"""," ""BAUGHMAN"""," ""ROBERT.BAUGHMAN@sakilacustomer.org""",306,1,"{""customer_id"":301,""store_id"":2,""first_name"": ""ROBERT"",""last_name"": ""BAUGHMAN"",""email"": ""ROBERT.BAUGHMAN@sakilacustomer.org"",""address_id"":306,""active"":1},"
302,1," ""MICHAEL"""," ""SILVERMAN"""," ""MICHAEL.SILVERMAN@sakilacustomer.org""",307,1,"{""customer_id"":302,""store_id"":1,""first_name"": ""MICHAEL"",""last_name"": ""SILVERMAN"",""email"": ""MICHAEL.SILVERMAN@sakilacustomer.org"",""address_id"":307,""active"":1},"
303,2," ""WILLIAM"""," ""SATTERFIELD"""," ""WILLIAM.SATTERFIELD@sakilacustomer.org""",308,1,"{""customer_id"":303,""store_id"":2,""first_name"": ""WILLIAM"",""last_name"": ""SATTERFIELD"",""email"": ""WILLIAM.SATTERFIELD@sakilacustomer.org"",""address_id"":308,""active"":1},"
304,2," ""DAVID"""," ""ROYAL"""," ""DAVID.ROYAL@sakilacustomer.org""",309,1,"{""customer_id"":304,""store_id"":2,""first_name"": ""DAVID"",""last_name"": ""ROYAL"",""email"": ""DAVID.ROYAL@sakilacustomer.org"",""address_id"":309,""active"":1},"
305,1," ""RICHARD"""," ""MCCRARY"""," ""RICHARD.MCCRARY@sakilacustomer.org""",310,1,"{""customer_id"":305,""store_id"":1,""first_name"": ""RICHARD"",""last_name"": ""MCCRARY"",""email"": ""RICHARD.MCCRARY@sakilacustomer.org"",""address_id"":310,""active"":1},"
306,1," ""CHARLES"""," ""KOWALSKI"""," ""CHARLES.KOWALSKI@sakilacustomer.org""",311,1,"{""customer_id"":306,""store_id"":1,""first_name"": ""CHARLES"",""last_name"": ""KOWALSKI"",""email"": ""CHARLES.KOWALSKI@sakilacustomer.org"",""address_id"":311,""active"":1},"
307,2," ""JOSEPH"""," ""JOY"""," ""JOSEPH.JOY@sakilacustomer.org""",312,1,"{""customer_id"":307,""store_id"":2,""first_name"": ""JOSEPH"",""last_name"": ""JOY"",""email"": ""JOSEPH.JOY@sakilacustomer.org"",""address_id"":312,""active"":1},"
308,1," ""THOMAS"""," ""GRIGSBY"""," ""THOMAS.GRIGSBY@sakilacustomer.org""",313,1,"{""customer_id"":308,""store_id"":1,""first_name"": ""THOMAS"",""last_name"": ""GRIGSBY"",""email"": ""THOMAS.GRIGSBY@sakilacustomer.org"",""address_id"":313,""active"":1},"
309,1," ""CHRISTOPHER"""," ""GRECO"""," ""CHRISTOPHER.GRECO@sakilacustomer.org""",314,1,"{""customer_id"":309,""store_id"":1,""first_name"": ""CHRISTOPHER"",""last_name"": ""GRECO"",""email"": ""CHRISTOPHER.GRECO@sakilacustomer.org"",""address_id"":314,""active"":1},"
310,2," ""DANIEL"""," ""CABRAL"""," ""DANIEL.CABRAL@sakilacustomer.org""",315,1,"{""customer_id"":310,""store_id"":2,""first_name"": ""DANIEL"",""last_name"": ""CABRAL"",""email"": ""DANIEL.CABRAL@sakilacustomer.org"",""address_id"":315,""active"":1},"
311,2," ""PAUL"""," ""TROUT"""," ""PAUL.TROUT@sakilacustomer.org""",316,1,"{""customer_id"":311,""store_id"":2,""first_name"": ""PAUL"",""last_name"": ""TROUT"",""email"": ""PAUL.TROUT@sakilacustomer.org"",""address_id"":316,""active"":1},"
312,2," ""MARK"""," ""RINEHART"""," ""MARK.RINEHART@sakilacustomer.org""",317,1,"{""customer_id"":312,""store_id"":2,""first_name"": ""MARK"",""last_name"": ""RINEHART"",""email"": ""MARK.RINEHART@sakilacustomer.org"",""address_id"":317,""active"":1},"
313,2," ""DONALD"""," ""MAHON"""," ""DONALD.MAHON@sakilacustomer.org""",318,1,"{""customer_id"":313,""store_id"":2,""first_name"": ""DONALD"",""last_name"": ""MAHON"",""email"": ""DONALD.MAHON@sakilacustomer.org"",""address_id"":318,""active"":1},"
314,1," ""GEORGE"""," ""LINTON"""," ""GEORGE.LINTON@sakilacustomer.org""",319,1,"{""customer_id"":314,""store_id"":1,""first_name"": ""GEORGE"",""last_name"": ""LINTON"",""email"": ""GEORGE.LINTON@sakilacustomer.org"",""address_id"":319,""active"":1},"
315,2," ""KENNETH"""," ""GOODEN"""," ""KENNETH.GOODEN@sakilacustomer.org""",320,0,"{""customer_id"":315,""store_id"":2,""first_name"": ""KENNETH"",""last_name"": ""GOODEN"",""email"": ""KENNETH.GOODEN@sakilacustomer.org"",""address_id"":320,""active"":0},"
316,1," ""STEVEN"""," ""CURLEY"""," ""STEVEN.CURLEY@sakilacustomer.org""",321,1,"{""customer_id"":316,""store_id"":1,""first_name"": ""STEVEN"",""last_name"": ""CURLEY"",""email"": ""STEVEN.CURLEY@sakilacustomer.org"",""address_id"":321,""active"":1},"
317,2," ""EDWARD"""," ""BAUGH"""," ""EDWARD.BAUGH@sakilacustomer.org""",322,1,"{""customer_id"":317,""store_id"":2,""first_name"": ""EDWARD"",""last_name"": ""BAUGH"",""email"": ""EDWARD.BAUGH@sakilacustomer.org"",""address_id"":322,""active"":1},"
318,1," ""BRIAN"""," ""WYMAN"""," ""BRIAN.WYMAN@sakilacustomer.org""",323,1,"{""customer_id"":318,""store_id"":1,""first_name"": ""BRIAN"",""last_name"": ""WYMAN"",""email"": ""BRIAN.WYMAN@sakilacustomer.org"",""address_id"":323,""active"":1},"
319,2," ""RONALD"""," ""WEINER"""," ""RONALD.WEINER@sakilacustomer.org""",324,1,"{""customer_id"":319,""store_id"":2,""first_name"": ""RONALD"",""last_name"": ""WEINER"",""email"": ""RONALD.WEINER@sakilacustomer.org"",""address_id"":324,""active"":1},"
320,2," ""ANTHONY"""," ""SCHWAB"""," ""ANTHONY.SCHWAB@sakilacustomer.org""",325,1,"{""customer_id"":320,""store_id"":2,""first_name"": ""ANTHONY"",""last_name"": ""SCHWAB"",""email"": ""ANTHONY.SCHWAB@sakilacustomer.org"",""address_id"":325,""active"":1},"
321,1," ""KEVIN"""," ""SCHULER"""," ""KEVIN.SCHULER@sakilacustomer.org""",326,1,"{""customer_id"":321,""store_id"":1,""first_name"": ""KEVIN"",""last_name"": ""SCHULER"",""email"": ""KEVIN.SCHULER@sakilacustomer.org"",""address_id"":326,""active"":1},"
322,1," ""JASON"""," ""MORRISSEY"""," ""JASON.MORRISSEY@sakilacustomer.org""",327,1,"{""customer_id"":322,""store_id"":1,""first_name"": ""JASON"",""last_name"": ""MORRISSEY"",""email"": ""JASON.MORRISSEY@sakilacustomer.org"",""address_id"":327,""active"":1},"
323,2," ""MATTHEW"""," ""MAHAN"""," ""MATTHEW.MAHAN@sakilacustomer.org""",328,1,"{""customer_id"":323,""store_id"":2,""first_name"": ""MATTHEW"",""last_name"": ""MAHAN"",""email"": ""MATTHEW.MAHAN@sakilacustomer.org"",""address_id"":328,""active"":1},"
324,2," ""GARY"""," ""COY"""," ""GARY.COY@sakilacustomer.org""",329,1,"{""customer_id"":324,""store_id"":2,""first_name"": ""GARY"",""last_name"": ""COY"",""email"": ""GARY.COY@sakilacustomer.org"",""address_id"":329,""active"":1},"
325,1," ""TIMOTHY"""," ""BUNN"""," ""TIMOTHY.BUNN@sakilacustomer.org""",330,1,"{""customer_id"":325,""store_id"":1,""first_name"": ""TIMOTHY"",""last_name"": ""BUNN"",""email"": ""TIMOTHY.BUNN@sakilacustomer.org"",""address_id"":330,""active"":1},"
326,1," ""JOSE"""," ""ANDREW"""," ""JOSE.ANDREW@sakilacustomer.org""",331,1,"{""customer_id"":326,""store_id"":1,""first_name"": ""JOSE"",""last_name"": ""ANDREW"",""email"": ""JOSE.ANDREW@sakilacustomer.org"",""address_id"":331,""active"":1},"
327,2," ""LARRY"""," ""THRASHER"""," ""LARRY.THRASHER@sakilacustomer.org""",332,1,"{""customer_id"":327,""store_id"":2,""first_name"": ""LARRY"",""last_name"": ""THRASHER"",""email"": ""LARRY.THRASHER@sakilacustomer.org"",""address_id"":332,""active"":1},"
328,2," ""JEFFREY"""," ""SPEAR"""," ""JEFFREY.SPEAR@sakilacustomer.org""",333,1,"{""customer_id"":328,""store_id"":2,""first_name"": ""JEFFREY"",""last_name"": ""SPEAR"",""email"": ""JEFFREY.SPEAR@sakilacustomer.org"",""address_id"":333,""active"":1},"
329,2," ""FRANK"""," ""WAGGONER"""," ""FRANK.WAGGONER@sakilacustomer.org""",334,1,"{""customer_id"":329,""store_id"":2,""first_name"": ""FRANK"",""last_name"": ""WAGGONER"",""email"": ""FRANK.WAGGONER@sakilacustomer.org"",""address_id"":334,""active"":1},"
330,1," ""SCOTT"""," ""SHELLEY"""," ""SCOTT.SHELLEY@sakilacustomer.org""",335,1,"{""customer_id"":330,""store_id"":1,""first_name"": ""SCOTT"",""last_name"": ""SHELLEY"",""email"": ""SCOTT.SHELLEY@sakilacustomer.org"",""address_id"":335,""active"":1},"
331,1," ""ERIC"""," ""ROBERT"""," ""ERIC.ROBERT@sakilacustomer.org""",336,1,"{""customer_id"":331,""store_id"":1,""first_name"": ""ERIC"",""last_name"": ""ROBERT"",""email"": ""ERIC.ROBERT@sakilacustomer.org"",""address_id"":336,""active"":1},"
332,1," ""STEPHEN"""," ""QUALLS"""," ""STEPHEN.QUALLS@sakilacustomer.org""",337,1,"{""customer_id"":332,""store_id"":1,""first_name"": ""STEPHEN"",""last_name"": ""QUALLS"",""email"": ""STEPHEN.QUALLS@sakilacustomer.org"",""address_id"":337,""active"":1},"
333,2," ""ANDREW"""," ""PURDY"""," ""ANDREW.PURDY@sakilacustomer.org""",338,1,"{""customer_id"":333,""store_id"":2,""first_name"": ""ANDREW"",""last_name"": ""PURDY"",""email"": ""ANDREW.PURDY@sakilacustomer.org"",""address_id"":338,""active"":1},"
334,2," ""RAYMOND"""," ""MCWHORTER"""," ""RAYMOND.MCWHORTER@sakilacustomer.org""",339,1,"{""customer_id"":334,""store_id"":2,""first_name"": ""RAYMOND"",""last_name"": ""MCWHORTER"",""email"": ""RAYMOND.MCWHORTER@sakilacustomer.org"",""address_id"":339,""active"":1},"
335,1," ""GREGORY"""," ""MAULDIN"""," ""GREGORY.MAULDIN@sakilacustomer.org""",340,1,"{""customer_id"":335,""store_id"":1,""first_name"": ""GREGORY"",""last_name"": ""MAULDIN"",""email"": ""GREGORY.MAULDIN@sakilacustomer.org"",""address_id"":340,""active"":1},"
336,1," ""JOSHUA"""," ""MARK"""," ""JOSHUA.MARK@sakilacustomer.org""",341,1,"{""customer_id"":336,""store_id"":1,""first_name"": ""JOSHUA"",""last_name"": ""MARK"",""email"": ""JOSHUA.MARK@sakilacustomer.org"",""address_id"":341,""active"":1},"
337,1," ""JERRY"""," ""JORDON"""," ""JERRY.JORDON@sakilacustomer.org""",342,1,"{""customer_id"":337,""store_id"":1,""first_name"": ""JERRY"",""last_name"": ""JORDON"",""email"": ""JERRY.JORDON@sakilacustomer.org"",""address_id"":342,""active"":1},"
338,1," ""DENNIS"""," ""GILMAN"""," ""DENNIS.GILMAN@sakilacustomer.org""",343,1,"{""customer_id"":338,""store_id"":1,""first_name"": ""DENNIS"",""last_name"": ""GILMAN"",""email"": ""DENNIS.GILMAN@sakilacustomer.org"",""address_id"":343,""active"":1},"
339,2," ""WALTER"""," ""PERRYMAN"""," ""WALTER.PERRYMAN@sakilacustomer.org""",344,1,"{""customer_id"":339,""store_id"":2,""first_name"": ""WALTER"",""last_name"": ""PERRYMAN"",""email"": ""WALTER.PERRYMAN@sakilacustomer.org"",""address_id"":344,""active"":1},"
340,1," ""PATRICK"""," ""NEWSOM"""," ""PATRICK.NEWSOM@sakilacustomer.org""",345,1,"{""customer_id"":340,""store_id"":1,""first_name"": ""PATRICK"",""last_name"": ""NEWSOM"",""email"": ""PATRICK.NEWSOM@sakilacustomer.org"",""address_id"":345,""active"":1},"
341,1," ""PETER"""," ""MENARD"""," ""PETER.MENARD@sakilacustomer.org""",346,1,"{""customer_id"":341,""store_id"":1,""first_name"": ""PETER"",""last_name"": ""MENARD"",""email"": ""PETER.MENARD@sakilacustomer.org"",""address_id"":346,""active"":1},"
342,1," ""HAROLD"""," ""MARTINO"""," ""HAROLD.MARTINO@sakilacustomer.org""",347,1,"{""customer_id"":342,""store_id"":1,""first_name"": ""HAROLD"",""last_name"": ""MARTINO"",""email"": ""HAROLD.MARTINO@sakilacustomer.org"",""address_id"":347,""active"":1},"
343,1," ""DOUGLAS"""," ""GRAF"""," ""DOUGLAS.GRAF@sakilacustomer.org""",348,1,"{""customer_id"":343,""store_id"":1,""first_name"": ""DOUGLAS"",""last_name"": ""GRAF"",""email"": ""DOUGLAS.GRAF@sakilacustomer.org"",""address_id"":348,""active"":1},"
344,1," ""HENRY"""," ""BILLINGSLEY"""," ""HENRY.BILLINGSLEY@sakilacustomer.org""",349,1,"{""customer_id"":344,""store_id"":1,""first_name"": ""HENRY"",""last_name"": ""BILLINGSLEY"",""email"": ""HENRY.BILLINGSLEY@sakilacustomer.org"",""address_id"":349,""active"":1},"
345,1," ""CARL"""," ""ARTIS"""," ""CARL.ARTIS@sakilacustomer.org""",350,1,"{""customer_id"":345,""store_id"":1,""first_name"": ""CARL"",""last_name"": ""ARTIS"",""email"": ""CARL.ARTIS@sakilacustomer.org"",""address_id"":350,""active"":1},"
346,1," ""ARTHUR"""," ""SIMPKINS"""," ""ARTHUR.SIMPKINS@sakilacustomer.org""",351,1,"{""customer_id"":346,""store_id"":1,""first_name"": ""ARTHUR"",""last_name"": ""SIMPKINS"",""email"": ""ARTHUR.SIMPKINS@sakilacustomer.org"",""address_id"":351,""active"":1},"
347,2," ""RYAN"""," ""SALISBURY"""," ""RYAN.SALISBURY@sakilacustomer.org""",352,1,"{""customer_id"":347,""store_id"":2,""first_name"": ""RYAN"",""last_name"": ""SALISBURY"",""email"": ""RYAN.SALISBURY@sakilacustomer.org"",""address_id"":352,""active"":1},"
348,2," ""ROGER"""," ""QUINTANILLA"""," ""ROGER.QUINTANILLA@sakilacustomer.org""",353,1,"{""customer_id"":348,""store_id"":2,""first_name"": ""ROGER"",""last_name"": ""QUINTANILLA"",""email"": ""ROGER.QUINTANILLA@sakilacustomer.org"",""address_id"":353,""active"":1},"
349,2," ""JOE"""," ""GILLILAND"""," ""JOE.GILLILAND@sakilacustomer.org""",354,1,"{""customer_id"":349,""store_id"":2,""first_name"": ""JOE"",""last_name"": ""GILLILAND"",""email"": ""JOE.GILLILAND@sakilacustomer.org"",""address_id"":354,""active"":1},"
350,1," ""JUAN"""," ""FRALEY"""," ""JUAN.FRALEY@sakilacustomer.org""",355,1,"{""customer_id"":350,""store_id"":1,""first_name"": ""JUAN"",""last_name"": ""FRALEY"",""email"": ""JUAN.FRALEY@sakilacustomer.org"",""address_id"":355,""active"":1},"
351,1," ""JACK"""," ""FOUST"""," ""JACK.FOUST@sakilacustomer.org""",356,1,"{""customer_id"":351,""store_id"":1,""first_name"": ""JACK"",""last_name"": ""FOUST"",""email"": ""JACK.FOUST@sakilacustomer.org"",""address_id"":356,""active"":1},"
352,1," ""ALBERT"""," ""CROUSE"""," ""ALBERT.CROUSE@sakilacustomer.org""",357,1,"{""customer_id"":352,""store_id"":1,""first_name"": ""ALBERT"",""last_name"": ""CROUSE"",""email"": ""ALBERT.CROUSE@sakilacustomer.org"",""address_id"":357,""active"":1},"
353,1," ""JONATHAN"""," ""SCARBOROUGH"""," ""JONATHAN.SCARBOROUGH@sakilacustomer.org""",358,1,"{""customer_id"":353,""store_id"":1,""first_name"": ""JONATHAN"",""last_name"": ""SCARBOROUGH"",""email"": ""JONATHAN.SCARBOROUGH@sakilacustomer.org"",""address_id"":358,""active"":1},"
354,2," ""JUSTIN"""," ""NGO"""," ""JUSTIN.NGO@sakilacustomer.org""",359,1,"{""customer_id"":354,""store_id"":2,""first_name"": ""JUSTIN"",""last_name"": ""NGO"",""email"": ""JUSTIN.NGO@sakilacustomer.org"",""address_id"":359,""active"":1},"
355,2," ""TERRY"""," ""GRISSOM"""," ""TERRY.GRISSOM@sakilacustomer.org""",360,1,"{""customer_id"":355,""store_id"":2,""first_name"": ""TERRY"",""last_name"": ""GRISSOM"",""email"": ""TERRY.GRISSOM@sakilacustomer.org"",""address_id"":360,""active"":1},"
356,2," ""GERALD"""," ""FULTZ"""," ""GERALD.FULTZ@sakilacustomer.org""",361,1,"{""customer_id"":356,""store_id"":2,""first_name"": ""GERALD"",""last_name"": ""FULTZ"",""email"": ""GERALD.FULTZ@sakilacustomer.org"",""address_id"":361,""active"":1},"
357,1," ""KEITH"""," ""RICO"""," ""KEITH.RICO@sakilacustomer.org""",362,1,"{""customer_id"":357,""store_id"":1,""first_name"": ""KEITH"",""last_name"": ""RICO"",""email"": ""KEITH.RICO@sakilacustomer.org"",""address_id"":362,""active"":1},"
358,2," ""SAMUEL"""," ""MARLOW"""," ""SAMUEL.MARLOW@sakilacustomer.org""",363,1,"{""customer_id"":358,""store_id"":2,""first_name"": ""SAMUEL"",""last_name"": ""MARLOW"",""email"": ""SAMUEL.MARLOW@sakilacustomer.org"",""address_id"":363,""active"":1},"
359,2," ""WILLIE"""," ""MARKHAM"""," ""WILLIE.MARKHAM@sakilacustomer.org""",364,1,"{""customer_id"":359,""store_id"":2,""first_name"": ""WILLIE"",""last_name"": ""MARKHAM"",""email"": ""WILLIE.MARKHAM@sakilacustomer.org"",""address_id"":364,""active"":1},"
360,2," ""RALPH"""," ""MADRIGAL"""," ""RALPH.MADRIGAL@sakilacustomer.org""",365,1,"{""customer_id"":360,""store_id"":2,""first_name"": ""RALPH"",""last_name"": ""MADRIGAL"",""email"": ""RALPH.MADRIGAL@sakilacustomer.org"",""address_id"":365,""active"":1},"
361,2," ""LAWRENCE"""," ""LAWTON"""," ""LAWRENCE.LAWTON@sakilacustomer.org""",366,1,"{""customer_id"":361,""store_id"":2,""first_name"": ""LAWRENCE"",""last_name"": ""LAWTON"",""email"": ""LAWRENCE.LAWTON@sakilacustomer.org"",""address_id"":366,""active"":1},"
362,1," ""NICHOLAS"""," ""BARFIELD"""," ""NICHOLAS.BARFIELD@sakilacustomer.org""",367,1,"{""customer_id"":362,""store_id"":1,""first_name"": ""NICHOLAS"",""last_name"": ""BARFIELD"",""email"": ""NICHOLAS.BARFIELD@sakilacustomer.org"",""address_id"":367,""active"":1},"
363,2," ""ROY"""," ""WHITING"""," ""ROY.WHITING@sakilacustomer.org""",368,1,"{""customer_id"":363,""store_id"":2,""first_name"": ""ROY"",""last_name"": ""WHITING"",""email"": ""ROY.WHITING@sakilacustomer.org"",""address_id"":368,""active"":1},"
364,1," ""BENJAMIN"""," ""VARNEY"""," ""BENJAMIN.VARNEY@sakilacustomer.org""",369,1,"{""customer_id"":364,""store_id"":1,""first_name"": ""BENJAMIN"",""last_name"": ""VARNEY"",""email"": ""BENJAMIN.VARNEY@sakilacustomer.org"",""address_id"":369,""active"":1},"
365,2," ""BRUCE"""," ""SCHWARZ"""," ""BRUCE.SCHWARZ@sakilacustomer.org""",370,1,"{""customer_id"":365,""store_id"":2,""first_name"": ""BRUCE"",""last_name"": ""SCHWARZ"",""email"": ""BRUCE.SCHWARZ@sakilacustomer.org"",""address_id"":370,""active"":1},"
366,1," ""BRANDON"""," ""HUEY"""," ""BRANDON.HUEY@sakilacustomer.org""",371,1,"{""customer_id"":366,""store_id"":1,""first_name"": ""BRANDON"",""last_name"": ""HUEY"",""email"": ""BRANDON.HUEY@sakilacustomer.org"",""address_id"":371,""active"":1},"
367,1," ""ADAM"""," ""GOOCH"""," ""ADAM.GOOCH@sakilacustomer.org""",372,1,"{""customer_id"":367,""store_id"":1,""first_name"": ""ADAM"",""last_name"": ""GOOCH"",""email"": ""ADAM.GOOCH@sakilacustomer.org"",""address_id"":372,""active"":1},"
368,1," ""HARRY"""," ""ARCE"""," ""HARRY.ARCE@sakilacustomer.org""",373,0,"{""customer_id"":368,""store_id"":1,""first_name"": ""HARRY"",""last_name"": ""ARCE"",""email"": ""HARRY.ARCE@sakilacustomer.org"",""address_id"":373,""active"":0},"
369,2," ""FRED"""," ""WHEAT"""," ""FRED.WHEAT@sakilacustomer.org""",374,1,"{""customer_id"":369,""store_id"":2,""first_name"": ""FRED"",""last_name"": ""WHEAT"",""email"": ""FRED.WHEAT@sakilacustomer.org"",""address_id"":374,""active"":1},"
370,2," ""WAYNE"""," ""TRUONG"""," ""WAYNE.TRUONG@sakilacustomer.org""",375,1,"{""customer_id"":370,""store_id"":2,""first_name"": ""WAYNE"",""last_name"": ""TRUONG"",""email"": ""WAYNE.TRUONG@sakilacustomer.org"",""address_id"":375,""active"":1},"
371,1," ""BILLY"""," ""POULIN"""," ""BILLY.POULIN@sakilacustomer.org""",376,1,"{""customer_id"":371,""store_id"":1,""first_name"": ""BILLY"",""last_name"": ""POULIN"",""email"": ""BILLY.POULIN@sakilacustomer.org"",""address_id"":376,""active"":1},"
372,2," ""STEVE"""," ""MACKENZIE"""," ""STEVE.MACKENZIE@sakilacustomer.org""",377,1,"{""customer_id"":372,""store_id"":2,""first_name"": ""STEVE"",""last_name"": ""MACKENZIE"",""email"": ""STEVE.MACKENZIE@sakilacustomer.org"",""address_id"":377,""active"":1},"
373,1," ""LOUIS"""," ""LEONE"""," ""LOUIS.LEONE@sakilacustomer.org""",378,1,"{""customer_id"":373,""store_id"":1,""first_name"": ""LOUIS"",""last_name"": ""LEONE"",""email"": ""LOUIS.LEONE@sakilacustomer.org"",""address_id"":378,""active"":1},"
374,2," ""JEREMY"""," ""HURTADO"""," ""JEREMY.HURTADO@sakilacustomer.org""",379,1,"{""customer_id"":374,""store_id"":2,""first_name"": ""JEREMY"",""last_name"": ""HURTADO"",""email"": ""JEREMY.HURTADO@sakilacustomer.org"",""address_id"":379,""active"":1},"
375,2," ""AARON"""," ""SELBY"""," ""AARON.SELBY@sakilacustomer.org""",380,1,"{""customer_id"":375,""store_id"":2,""first_name"": ""AARON"",""last_name"": ""SELBY"",""email"": ""AARON.SELBY@sakilacustomer.org"",""address_id"":380,""active"":1},"
376,1," ""RANDY"""," ""GAITHER"""," ""RANDY.GAITHER@sakilacustomer.org""",381,1,"{""customer_id"":376,""store_id"":1,""first_name"": ""RANDY"",""last_name"": ""GAITHER"",""email"": ""RANDY.GAITHER@sakilacustomer.org"",""address_id"":381,""active"":1},"
377,1," ""HOWARD"""," ""FORTNER"""," ""HOWARD.FORTNER@sakilacustomer.org""",382,1,"{""customer_id"":377,""store_id"":1,""first_name"": ""HOWARD"",""last_name"": ""FORTNER"",""email"": ""HOWARD.FORTNER@sakilacustomer.org"",""address_id"":382,""active"":1},"
378,1," ""EUGENE"""," ""CULPEPPER"""," ""EUGENE.CULPEPPER@sakilacustomer.org""",383,1,"{""customer_id"":378,""store_id"":1,""first_name"": ""EUGENE"",""last_name"": ""CULPEPPER"",""email"": ""EUGENE.CULPEPPER@sakilacustomer.org"",""address_id"":383,""active"":1},"
379,1," ""CARLOS"""," ""COUGHLIN"""," ""CARLOS.COUGHLIN@sakilacustomer.org""",384,1,"{""customer_id"":379,""store_id"":1,""first_name"": ""CARLOS"",""last_name"": ""COUGHLIN"",""email"": ""CARLOS.COUGHLIN@sakilacustomer.org"",""address_id"":384,""active"":1},"
